Preview,Collection,Obs. ID,Product ID,RA (J2000.0),Dec. (J2000.0),Start Date,Instrument,Int. Time,Target Name,Filter,Cal. Lev.,Obs. Type,Min. Wavelength,Max. Wavelength,Proposal ID,P.I. Name,Data Release,Field of View,Polygon,Pixel Scale,Resolving Power,End Date,Data Type,Moving Target,Provenance Name,Intent,Target Type,Target Standard,Target Keywords,Sequence Number,Algorithm Name,Proposal Title,Proposal Keywords,IQ,Instrument Keywords,Tau,Molecule,Transition,Proposal Project,Band,Prov. Version,Prov. Project,Prov. Run ID,Prov. Last Executed,Rest-frame Energy,Quality,Publisher ID
caom:CFHT/810308,CFHT,810308.0,810308p,36.49928922728189,-4.524494421771479,53617.5190023,MegaPrime,300.0660000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-04T00:00:00.000,0.9754833215605458,36.98774118299281 -4.02366914104168 36.99277063033449 -5.019758496686776 36.0089924154199 -5.025163351941187 36.008062762439096 -4.027791863191783,0.18602623424386552,4.4221514508099995,53617.522475286125,image,0.0,ELIXIR,science,,0.0,,810308.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T02:43:01.000,,,ivo://cadc.nrc.ca/CFHT?810308/810308p
caom:CFHT/810309,CFHT,810309.0,810309p,36.505050151551316,-4.491925234892278,53617.52310969999,MegaPrime,300.077,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-04T00:00:00.000,0.9789598160580651,36.99209801251418 -3.9895577337255173 37.00098575676804 -4.988994931095804 36.01466002340653 -4.992404785673728 36.011952914475245 -3.9944531018260507,0.1861741487953597,4.4221514508099995,53617.52658281343,image,0.0,ELIXIR,science,,0.0,,810309.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T02:43:10.000,,,ivo://cadc.nrc.ca/CFHT?810309/810309p
caom:CFHT/810310,CFHT,810310.0,810310p,36.49473064686871,-4.473759985495235,53617.5272119,MegaPrime,300.07600000000025,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-04T00:00:00.000,0.9762816523134744,36.983518193452085 -3.9729736088152086 36.98870976994645 -4.969509285451866 36.00478925548637 -4.973896276754911 36.00178239508321 -3.977719937071241,0.18592227454160976,4.4221514508099995,53617.530685001846,image,0.0,ELIXIR,science,,0.0,,810310.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T02:45:10.000,,,ivo://cadc.nrc.ca/CFHT?810310/810310p
caom:CFHT/810978,CFHT,810978.0,810978p,36.49890831936439,-4.4961563212607265,53622.48572619999,MegaPrime,300.095,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-09T00:00:00.000,0.9737371797368226,36.98699692628955 -3.9946068641116037 36.99209959643452 -4.990830216107425 36.009004530534206 -4.995828751468923 36.00665822703525 -4.002232812795614,0.1859964526155885,4.4221514508099995,53622.489199521755,image,0.0,ELIXIR,science,,0.0,,810978.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T03:57:24.000,,,ivo://cadc.nrc.ca/CFHT?810978/810978p
caom:CFHT/810979,CFHT,810979.0,810979p,36.491366779138176,-4.503798887172437,53622.489899,MegaPrime,300.092,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-09T00:00:00.000,0.9763035932183328,36.979966344263616 -4.003573570221816 36.985806018399174 -4.9991902419960175 36.0026781729963 -5.00466618296869 35.997592542064794 -4.007299991713806,0.18595905710854133,4.4221514508099995,53622.49337228704,image,0.0,ELIXIR,science,,0.0,,810979.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T03:53:17.000,,,ivo://cadc.nrc.ca/CFHT?810979/810979p
caom:CFHT/810980,CFHT,810980.0,810980p,36.501792975411504,-4.522150359472961,53622.494000000006,MegaPrime,300.0900000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-09T00:00:00.000,0.9738097668726696,36.99283379795486 -4.024123320465793 36.99484818284263 -5.01624146684995 36.01114356617166 -5.020884181001351 36.008853102320025 -4.027231883997487,0.18604305691201228,4.4221514508099995,53622.49747326389,image,0.0,ELIXIR,science,,0.0,,810980.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T03:53:27.000,,,ivo://cadc.nrc.ca/CFHT?810980/810980p
caom:CFHT/810981,CFHT,810981.0,810981p,36.50539605140045,-4.4891102773399885,53622.4981086,MegaPrime,300.086,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-09T00:00:00.000,0.9807289663094068,36.992641146885944 -3.9864613648012734 37.0018253418692 -4.988444951634247 36.01499270399453 -4.988023577323601 36.01021474713528 -3.99183523317568,0.18612053358102,4.4221514508099995,53622.50158181759,image,0.0,ELIXIR,science,,0.0,,810981.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T03:59:05.000,,,ivo://cadc.nrc.ca/CFHT?810981/810981p
caom:CFHT/810982,CFHT,810982.0,810982p,36.496479376427594,-4.471234278952097,53622.5022385,MegaPrime,300.07799999999975,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-09T00:00:00.000,0.9732714713729748,36.98405104259131 -3.9697650660571755 36.98980345950825 -4.965878164885721 36.006711670745304 -4.970682355465624 36.0044632568065 -3.977233741537103,0.18602713390605866,4.4221514508099995,53622.505711625,image,0.0,ELIXIR,science,,0.0,,810982.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T03:58:17.000,,,ivo://cadc.nrc.ca/CFHT?810982/810982p
caom:CFHT/810983,CFHT,810983.0,810983p,36.50452522388506,-4.488834423716256,53622.5064802,MegaPrime,300.071,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-09T00:00:00.000,0.9749715803304326,36.9925875201734 -3.9864785601332633 36.99801371655885 -4.981968258760789 36.015500435248434 -4.991854805882894 36.01279324550151 -3.9939031222585886,0.18609830982746514,4.4221514508099995,53622.509953243985,image,0.0,ELIXIR,science,,0.0,,810983.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T03:59:11.000,,,ivo://cadc.nrc.ca/CFHT?810983/810983p
caom:CFHT/811279,CFHT,811279.0,811279p,36.49721840928258,-4.4971918412302045,53624.5168862,MegaPrime,300.0540000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-11T00:00:00.000,0.9726194411039586,36.98484822139509 -3.9962048002725505 36.99055693110566 -4.990991585964424 36.0076132098753 -4.997055930447888 36.00557772038635 -4.003072781588943,0.18598607501782805,4.4221514508099995,53624.520359047216,image,0.0,ELIXIR,science,,0.0,,811279.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T05:00:01.000,,,ivo://cadc.nrc.ca/CFHT?811279/811279p
caom:CFHT/811280,CFHT,811280.0,811280p,36.49738549236496,-4.512001073922349,53624.5209745,MegaPrime,300.05299999999994,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-11T00:00:00.000,0.9686394578026808,36.97880761412598 -4.004560856297501 36.988498565907 -5.005944298120683 36.001564265124486 -5.005277734311109 35.99616253838071 -4.267778785673301 36.014693103264065 -4.20033966070305 36.10515975096671 -4.008303288575363,0.1860710906549855,4.4221514508099995,53624.52444733566,image,0.0,ELIXIR,science,,0.0,,811280.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T05:04:45.000,,,ivo://cadc.nrc.ca/CFHT?811280/811280p
caom:CFHT/811281,CFHT,811281.0,811281p,36.49952091932571,-4.522141206293654,53624.5250762,MegaPrime,300.0499999999999,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-11T00:00:00.000,0.9726389091446704,36.9872901631261 -4.02123735301248 36.99286440165175 -5.015954288455077 36.00985843198633 -5.021920606807171 36.00777259248073 -4.028071852788898,0.18592047522255206,4.4221514508099995,53624.52854900093,image,0.0,ELIXIR,science,,0.0,,811281.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T05:05:59.000,,,ivo://cadc.nrc.ca/CFHT?811281/811281p
caom:CFHT/811282,CFHT,811282.0,811282p,36.503030279536375,-4.487644238885579,53624.5291639,MegaPrime,300.048,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-11T00:00:00.000,0.9763248328669576,36.99233489260545 -3.986846208307925 36.996845961347574 -4.983060104060512 36.01381994178398 -4.988244202393787 36.009028553787616 -3.992317077693074,0.18591913972195506,4.4221514508099995,53624.53263667777,image,0.0,ELIXIR,science,,0.0,,811282.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T05:03:26.000,,,ivo://cadc.nrc.ca/CFHT?811282/811282p
caom:CFHT/811283,CFHT,811283.0,811283p,36.49518685599626,-4.472592169603175,53624.5332881,MegaPrime,300.0540000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-11T00:00:00.000,0.9738424873852978,36.98267353225236 -3.971070128830321 36.989015051411656 -4.966790760919237 36.005365505592046 -4.972775275020651 36.003342753347525 -3.978073710332311,0.18604825237815684,4.4221514508099995,53624.536760947216,image,0.0,ELIXIR,science,,0.0,,811283.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm01,2005-09-21T04:54:17.000,,,ivo://cadc.nrc.ca/CFHT?811283/811283p
caom:CFHT/814633,CFHT,814633.0,814633p,36.49810731969613,-4.4951971380071285,53639.5579687,MegaPrime,300.08,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-26T00:00:00.000,0.9721670529845171,36.985913321796396 -3.9941231633317793 36.99109124928977 -4.989423985268386 36.008245884451426 -4.994064667295532 36.006118395894376 -4.001952823197839,0.1860181501279052,4.4221514508099995,53639.56144184816,image,0.0,ELIXIR,science,,0.0,,814633.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T10:09:29.000,,,ivo://cadc.nrc.ca/CFHT?814633/814633p
caom:CFHT/814634,CFHT,814634.0,814634p,36.49258529672669,-4.504379445697751,53639.5620176,MegaPrime,300.08,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-26T00:00:00.000,0.9719970803502632,36.98390362617747 -4.007183940145336 36.985196543804285 -4.997333517987314 36.00206840012193 -5.002772087639088 35.99994336119838 -4.010292513357331,0.1860503887193384,4.4221514508099995,53639.56549074815,image,0.0,ELIXIR,science,,0.0,,814634.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T10:14:24.000,,,ivo://cadc.nrc.ca/CFHT?814634/814634p
caom:CFHT/814635,CFHT,814635.0,814635p,36.5002469865066,-4.5219991948852245,53639.5660654,MegaPrime,300.04899999999975,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-26T00:00:00.000,0.9764933847227296,36.98861420670267 -4.01876056534762 36.99387349243647 -5.01507390653394 36.119392584420865 -5.025562557919214 36.01050018558108 -5.01914743886722 36.00835327224263 -4.026951894400367,0.18603945683125794,4.4221514508099995,53639.569538189346,image,0.0,ELIXIR,science,,0.0,,814635.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T10:17:59.000,,,ivo://cadc.nrc.ca/CFHT?814635/814635p
caom:CFHT/814636,CFHT,814636.0,814636p,36.50553911032204,-4.490399151551387,53639.5701155,MegaPrime,300.05299999999994,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-26T00:00:00.000,0.9809682921073629,36.99227918617053 -3.9854074706171594 37.00127513066578 -4.98816496209021 36.12328210368116 -4.9922333019834175 36.01440908410399 -4.985773722578686 36.012243414006335 -3.9936231326605856,0.18615458842756466,4.4221514508099995,53639.573588335654,image,0.0,ELIXIR,science,,0.0,,814636.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T10:21:23.000,,,ivo://cadc.nrc.ca/CFHT?814636/814636p
caom:CFHT/814637,CFHT,814637.0,814637p,36.49560173169921,-4.4706473264314885,53639.5741651,MegaPrime,300.0609999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-26T00:00:00.000,0.9729276666360108,36.98353572455624 -3.9693994831591515 36.988938332417725 -4.964428320482822 36.00550560928167 -4.9703532377927075 36.00388343658727 -3.9769337526816466,0.1859974421744436,4.4221514508099995,53639.57763802824,image,0.0,ELIXIR,science,,0.0,,814637.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T10:21:24.000,,,ivo://cadc.nrc.ca/CFHT?814637/814637p
caom:CFHT/815105,CFHT,815105.0,815105p,36.49806866167489,-4.495485075255601,53642.4472179,MegaPrime,300.0730000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-29T00:00:00.000,0.9750761142296652,36.98644477279169 -3.994740359302396 36.99211359642798 -4.990162511423035 36.009061293307994 -4.996092630131274 36.004783829428746 -4.000268667873753,0.1859440382403657,4.4221514508099995,53642.450690967125,image,0.0,ELIXIR,science,,0.0,,815105.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T11:27:40.000,,,ivo://cadc.nrc.ca/CFHT?815105/815105p
caom:CFHT/815106,CFHT,815106.0,815106p,36.492898187852276,-4.505111767115096,53642.4512698,MegaPrime,300.0609999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-29T00:00:00.000,0.9815572348651784,36.98031083832834 -4.0036118210634175 36.98933835395326 -5.005664308577196 36.00280268790748 -5.003878851303642 35.99786544479758 -4.0057126154917295,0.18604322099444476,4.4221514508099995,53642.45474272825,image,0.0,ELIXIR,science,,0.0,,815106.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T11:30:20.000,,,ivo://cadc.nrc.ca/CFHT?815106/815106p
caom:CFHT/815107,CFHT,815107.0,815107p,36.50244612141185,-4.523188319934334,53642.4553199,MegaPrime,300.0699999999999,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-29T00:00:00.000,0.9781616431203872,36.989077563333154 -4.019789136616765 36.99768099369534 -5.022333686026841 36.01122431950949 -5.020639130153879 36.00860276243911 -4.027791863191725,0.1860565785933853,4.4221514508099995,53642.458792932404,image,0.0,ELIXIR,science,,0.0,,815107.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T11:34:01.000,,,ivo://cadc.nrc.ca/CFHT?815107/815107p
caom:CFHT/815108,CFHT,815108.0,815108p,36.50442790950632,-4.488893993745748,53642.459368300006,MegaPrime,300.0609999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-29T00:00:00.000,0.9751725220927412,36.992781427871044 -3.986237717314483 36.998037333135976 -4.981402686648025 36.0152500234066 -4.992404785673728 36.012542914475205 -3.994453101826067,0.1861213267931658,4.4221514508099995,53642.46284122824,image,0.0,ELIXIR,science,,0.0,,815108.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T11:32:23.000,,,ivo://cadc.nrc.ca/CFHT?815108/815108p
caom:CFHT/815109,CFHT,815109.0,815109p,36.49489084664304,-4.4720230034087365,53642.4634213,MegaPrime,300.0660000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-10-29T00:00:00.000,0.9781302179334476,36.98355895360105 -3.96992871387431 36.98944926686672 -4.965376655676523 36.11521134568877 -4.976373656017924 36.00612177727086 -4.970661442650579 36.002039732710934 -3.9750604388604094,0.18599677901315265,4.4221514508099995,53642.466894286124,image,0.0,ELIXIR,science,,0.0,,815109.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T11:42:09.000,,,ivo://cadc.nrc.ca/CFHT?815109/815109p
caom:CFHT/815110,CFHT,815110.0,815110p,36.499219653920434,-4.498765433947269,53642.467472000004,MegaPrime,20.051000000000005,D1 Std cal.,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BQ96,QSO Team,2005-09-29T00:00:00.000,0.9818614902821494,36.98695566423557 -3.995189819179175 36.99516184223513 -4.997054630109927 36.00882398278001 -5.000464489513973 36.00527701088985 -4.0005778300328085,0.1860924995949824,4.4221514508099995,53642.46770407176,image,0.0,ELIXIR,calibration,,1.0,,815110.0,exposure,,,,Normal,,,,,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T11:42:17.000,,,ivo://cadc.nrc.ca/CFHT?815110/815110p
caom:CFHT/815782,CFHT,815782.0,815782p,36.49841911749115,-4.4961838740420035,53648.4414411,MegaPrime,300.07200000000006,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-05T00:00:00.000,0.9793065665870344,36.987288801151166 -3.994003567784801 36.99318346600482 -4.990277711607831 36.1176970739529 -5.0008431097796535 36.00979566040826 -4.9944579549405566 36.00495565840758 -3.9986429355770086,0.1860277716037236,4.4221514508099995,53648.44491415557,image,0.0,ELIXIR,science,,0.0,,815782.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T13:43:37.000,,,ivo://cadc.nrc.ca/CFHT?815782/815782p
caom:CFHT/815783,CFHT,815783.0,815783p,36.49464713702653,-4.505701263831142,53648.4454929,MegaPrime,300.06900000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-05T00:00:00.000,0.9780645360826768,36.98143619530403 -4.0022953774481485 36.98958793765043 -5.005114329116682 36.003581567453125 -5.002923141710524 36.00053319198447 -4.010572502954899,0.18606521499448425,4.4221514508099995,53648.44896592083,image,0.0,ELIXIR,science,,0.0,,815783.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T13:44:29.000,,,ivo://cadc.nrc.ca/CFHT?815783/815783p
caom:CFHT/815784,CFHT,815784.0,815784p,36.5017158843536,-4.520740004786248,53648.4495419,MegaPrime,300.06400000000014,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-05T00:00:00.000,0.9736302057180309,36.98958725666649 -4.019169081029429 36.99511049590882 -5.0159012502048475 36.01187587464179 -5.019622381873717 36.00885310231997 -4.027231883997459,0.1859065477392662,4.4221514508099995,53648.45301486296,image,0.0,ELIXIR,science,,0.0,,815784.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T13:49:52.000,,,ivo://cadc.nrc.ca/CFHT?815784/815784p
caom:CFHT/815785,CFHT,815785.0,815785p,36.50677975303854,-4.489128944733594,53648.4535932,MegaPrime,300.0519999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-05T00:00:00.000,0.9787545288108604,36.99673382582646 -3.9907945396809916 37.0018253418692 -4.988444951634247 36.01585350052216 -4.985800489347853 36.01179881763702 -3.990921572999683,0.18605979624117816,4.4221514508099995,53648.45706602407,image,0.0,ELIXIR,science,,0.0,,815785.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T13:54:21.000,,,ivo://cadc.nrc.ca/CFHT?815785/815785p
caom:CFHT/815786,CFHT,815786.0,815786p,36.49669204671708,-4.4721262619085715,53648.457645,MegaPrime,300.06699999999984,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-05T00:00:00.000,0.97601795874737,36.98495859272536 -3.9693361953535504 36.99056482957289 -4.964540214968735 36.11546165401844 -4.9758436678485385 36.0076064387835 -4.96986705185351 36.00442325680648 -3.977233741537091,0.18603854205477394,4.4221514508099995,53648.461117997686,image,0.0,ELIXIR,science,,0.0,,815786.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T13:59:16.000,,,ivo://cadc.nrc.ca/CFHT?815786/815786p
caom:CFHT/816515,CFHT,816515.0,816515p,36.4980714850469,-4.496460771401188,53651.427896199995,MegaPrime,300.0869999999997,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-08T00:00:00.000,0.9791463322678736,36.98785097552616 -3.9941197288025445 36.992294553628476 -4.9898118499590955 36.11765674651209 -5.001403097278416 36.009209681777335 -4.995612570067638 36.00457515042971 -3.999778629928699,0.18597984419096775,4.4221514508099995,53651.43136942917,image,0.0,ELIXIR,science,,0.0,,816515.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T14:46:53.000,,,ivo://cadc.nrc.ca/CFHT?816515/816515p
caom:CFHT/816516,CFHT,816516.0,816516p,36.4942775574024,-4.50649651381721,53651.4319757,MegaPrime,300.08,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-08T00:00:00.000,0.9779075080993492,36.9806392865956 -4.00312806178957 36.98958835395326 -5.005664308577178 36.00307361976092 -5.0037290137972565 36.000532859565425 -4.011122482521542,0.18609559150684146,4.4221514508099995,53651.435448848155,image,0.0,ELIXIR,science,,0.0,,816516.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T14:48:22.000,,,ivo://cadc.nrc.ca/CFHT?816516/816516p
caom:CFHT/816517,CFHT,816517.0,816517p,36.49767246130136,-4.521253313626119,53651.436065099995,MegaPrime,300.0519999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-08T00:00:00.000,0.9848138951790376,36.9928341349507 -4.024683299980067 36.99473159132205 -5.0154951257078 36.119892090786905 -5.02640253916593 36.01132543744302 -5.020095357089005 35.99581220371491 -4.022324622007842,0.18612104480501715,4.4221514508099995,53651.43953792408,image,0.0,ELIXIR,science,,0.0,,816517.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-11-01T10:42:08.000,,,ivo://cadc.nrc.ca/CFHT?816517/816517p
caom:CFHT/816518,CFHT,816518.0,816518p,36.505563108187296,-4.49030560041507,53651.440155000004,MegaPrime,300.068,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-08T00:00:00.000,0.9831187979587596,36.99300849266128 -3.9863690573395 37.00182575676805 -4.988994931095804 36.123831619199976 -4.993063283455243 36.01541853139297 -4.987025527413449 36.01116045349127 -3.9913400446108502,0.18603117307171846,4.4221514508099995,53651.443628009256,image,0.0,ELIXIR,science,,0.0,,816518.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-10-31T14:55:09.000,,,ivo://cadc.nrc.ca/CFHT?816518/816518p
caom:CFHT/816519,CFHT,816519.0,816519p,36.495617447364005,-4.471764839261837,53651.4442525,MegaPrime,300.08200000000016,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-08T00:00:00.000,0.978624220565166,36.984630765378945 -3.9695469118354345 36.990167722005644 -4.965144620287929 36.11546131078143 -4.976433654678658 36.00704732628103 -4.9704221844880845 36.002213155138676 -3.9749609720579415,0.18595308395335,4.4221514508099995,53651.44772567129,image,0.0,ELIXIR,science,,0.0,,816519.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-11-01T11:18:57.000,,,ivo://cadc.nrc.ca/CFHT?816519/816519p
caom:CFHT/817001,CFHT,817001.0,817001p,36.49866466834026,-4.495723963462098,53655.51512719999,MegaPrime,300.06400000000014,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-11-12T00:00:00.000,0.9729431695870688,36.98714908816513 -3.9941866880677583 36.991447616344004 -4.98980672383267 36.00858729925291 -4.995200266805879 36.006407889281206 -4.002792791991197,0.18599564581193226,4.4221514508099995,53655.518600162955,image,0.0,ELIXIR,science,,0.0,,817001.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm02,2005-11-01T12:40:48.000,,,ivo://cadc.nrc.ca/CFHT?817001/817001p
